id,currently_anchored,did_accept_challenge,question_object_id,island_id,participant_id,question_content_type_id,treasure_id,last_anchored_at,challenge_accepted_at,did_open_treasure,did_reach,reached_at,treasure_opened_at,currently_in,is_treasure_visible,did_spade,spaded_at
6875,f,f,66,15,147,15,25,,,f,f,,,f,f,f,
6876,f,f,71,16,147,15,1,,,f,f,,,f,f,f,
6877,f,f,76,17,147,15,15,,,f,f,,,f,f,f,
6878,f,f,82,18,147,15,33,,,f,f,,,f,f,f,
6879,f,f,86,19,147,15,22,,,f,f,,,f,f,f,
6881,f,f,90,21,147,15,11,,,f,f,,,f,f,f,
6882,f,f,97,22,147,15,19,,,f,f,,,f,f,f,
6883,f,f,102,23,147,15,18,,,f,f,,,f,f,f,
6884,f,f,107,24,147,15,2,,,f,f,,,f,f,f,
6885,f,f,109,25,147,15,5,,,f,f,,,f,f,f,
6886,f,f,119,26,147,15,6,,,f,f,,,f,f,f,
6887,f,f,122,27,147,15,26,,,f,f,,,f,f,f,
6888,f,f,125,28,147,15,17,,,f,f,,,f,f,f,
6889,f,f,127,29,147,15,31,,,f,f,,,f,f,f,
6891,f,f,138,31,147,15,30,,,f,f,,,f,f,f,
6892,f,f,26,32,147,14,9,,,f,f,,,f,f,f,
6915,f,f,,20,111,,,,,f,t,2020-03-28 08:53:51.3435+00,,f,f,f,
6920,f,t,110,25,111,15,8,2020-03-28 11:39:59.079213+00,2020-03-28 11:40:19.569874+00,t,t,2020-03-28 11:39:47.502194+00,2020-03-28 12:17:11.984293+00,f,t,f,
6893,f,f,144,33,147,15,3,,,f,f,,,f,f,f,
6919,t,f,106,24,111,15,23,2020-03-28 12:18:09.331939+00,,f,t,2020-03-28 12:18:01.266287+00,,t,t,f,
6894,f,f,155,34,147,15,24,,,f,f,,,f,f,f,
6925,f,t,132,30,111,15,34,2020-03-28 09:00:49.99081+00,2020-03-28 09:01:24.013699+00,f,t,2020-03-28 09:00:30.523312+00,,f,t,f,
6895,f,f,21,35,147,14,4,,,f,f,,,f,f,f,
6896,f,f,3,1,111,15,24,,,f,f,,,f,f,f,
6922,f,t,121,27,111,15,30,2020-03-28 10:27:57.485148+00,2020-03-28 10:28:27.951212+00,f,t,2020-03-28 10:27:46.6874+00,,f,t,f,
6897,f,f,11,2,111,15,4,,,f,f,,,f,f,f,
6898,f,f,16,3,111,15,13,,,f,f,,,f,f,f,
6899,f,f,21,4,111,15,17,,,f,f,,,f,f,f,
6932,f,f,10,2,123,15,29,2020-03-28 11:15:59.799386+00,,t,t,2020-03-28 11:15:52.229873+00,2020-03-28 11:16:07.98951+00,f,t,f,
6900,f,f,31,5,111,15,20,,,f,f,,,f,f,f,
6921,f,t,118,26,111,15,16,2020-03-28 10:45:58.453344+00,2020-03-28 10:46:09.27038+00,t,t,2020-03-28 10:45:44.086435+00,2020-03-28 11:38:14.420149+00,f,t,f,
6901,f,f,32,6,111,15,7,,,f,f,,,f,f,f,
6902,f,f,36,7,111,15,10,,,f,f,,,f,f,f,
6903,f,f,4,8,111,14,3,,,f,f,,,f,f,f,
6904,f,f,15,9,111,14,14,,,f,f,,,f,f,f,
6905,f,f,41,10,111,15,28,,,f,f,,,f,f,f,
6906,f,f,46,11,111,15,12,,,f,f,,,f,f,f,
6907,f,f,50,12,111,15,9,,,f,f,,,f,f,f,
6908,f,f,56,13,111,15,25,,,f,f,,,f,f,f,
6909,f,f,62,14,111,15,1,,,f,f,,,f,f,f,
6910,f,f,69,15,111,15,27,,,f,f,,,f,f,f,
6911,f,f,71,16,111,15,22,,,f,f,,,f,f,f,
6912,f,f,72,17,111,15,32,,,f,f,,,f,f,f,
6913,f,f,83,18,111,15,18,,,f,f,,,f,f,f,
6914,f,f,85,19,111,15,33,,,f,f,,,f,f,f,
6916,f,f,90,21,111,15,29,,,f,f,,,f,f,f,
6917,f,f,97,22,111,15,6,,,f,f,,,f,f,f,
6918,f,f,101,23,111,15,21,,,f,f,,,f,f,f,
6923,f,f,125,28,111,15,2,,,f,f,,,f,f,f,
6924,f,f,127,29,111,15,19,,,f,f,,,f,f,f,
6926,f,f,140,31,111,15,26,,,f,f,,,f,f,f,
6927,f,f,25,32,111,14,11,,,f,f,,,f,f,f,
6928,f,f,147,33,111,15,31,,,f,f,,,f,f,f,
6929,f,f,150,34,111,15,5,,,f,f,,,f,f,f,
6930,f,f,21,35,111,14,15,,,f,f,,,f,f,f,
6931,f,f,6,1,123,15,33,,,f,f,,,f,f,f,
6933,f,f,13,3,123,15,20,2020-03-28 11:17:17.938291+00,,f,t,2020-03-28 11:17:12.092806+00,,f,t,f,
6956,t,f,119,26,123,15,31,2020-03-28 13:32:28.825017+00,,t,t,2020-03-28 13:32:21.156489+00,2020-03-28 13:32:38.136059+00,t,t,f,
6946,f,f,71,16,123,15,6,2020-03-28 11:46:44.678383+00,,t,t,2020-03-28 11:46:00.404873+00,2020-03-28 11:46:55.892454+00,f,t,f,
6963,f,f,146,33,123,15,12,2020-03-28 09:40:48.958081+00,,t,t,2020-03-28 09:40:40.384866+00,2020-03-28 09:40:54.455283+00,f,t,f,
6965,f,f,20,35,123,14,14,2020-03-28 09:41:50.030516+00,,t,t,2020-03-28 09:53:10.284413+00,2020-03-28 09:41:56.024925+00,f,t,f,
6957,f,f,121,27,123,15,13,2020-03-28 09:36:00.017055+00,,t,t,2020-03-28 09:35:53.884149+00,2020-03-28 09:36:04.896989+00,f,t,f,
6962,f,f,28,32,123,14,19,2020-03-28 09:54:05.926455+00,,t,t,2020-03-28 09:54:00.204522+00,2020-03-28 09:54:11.185177+00,f,t,f,
6942,f,f,52,12,123,15,7,2020-03-28 09:25:24.798744+00,,t,t,2020-03-28 09:25:19.958853+00,2020-03-28 09:25:46.819642+00,f,t,f,
6964,f,f,155,34,123,15,16,2020-03-28 09:39:45.178659+00,,t,t,2020-03-28 10:06:37.471582+00,2020-03-28 09:39:50.614128+00,f,t,f,
6940,f,t,37,10,123,15,28,2020-03-28 09:29:10.406316+00,2020-03-28 09:03:04.926193+00,t,t,2020-03-28 09:29:00.030607+00,2020-03-28 09:29:18.426628+00,f,t,f,
6950,f,f,,20,123,,,,,f,t,2020-03-28 09:37:12.259414+00,,f,f,f,
6949,f,f,86,19,123,15,18,2020-03-28 12:04:30.007571+00,,t,t,2020-03-28 12:04:20.381142+00,2020-03-28 12:04:36.968388+00,f,t,f,
6961,f,f,140,31,123,15,17,2020-03-28 09:38:54.426518+00,,t,t,2020-03-28 10:06:43.995042+00,2020-03-28 09:39:00.070333+00,f,t,f,
6941,f,t,45,11,123,15,22,2020-03-28 09:30:16.136249+00,2020-03-28 06:51:27.589337+00,t,t,2020-03-28 09:30:10.026641+00,2020-03-28 09:30:22.077294+00,f,t,f,
6937,f,f,36,7,123,15,34,2020-03-28 10:38:44.888036+00,,t,t,2020-03-28 10:38:38.65486+00,2020-03-28 10:38:54.707729+00,f,t,f,
6943,f,f,54,13,123,15,1,2020-03-28 09:31:08.727544+00,,t,t,2020-03-28 09:31:02.852318+00,2020-03-28 09:31:15.939024+00,f,t,f,
6947,f,f,76,17,123,15,30,2020-03-28 10:06:59.960986+00,,t,t,2020-03-28 10:06:49.362674+00,2020-03-28 10:07:10.602228+00,f,t,f,
6945,f,f,67,15,123,15,2,2020-03-28 09:32:05.383852+00,,f,t,2020-03-28 09:31:47.350783+00,,f,t,f,
6935,f,f,30,5,123,15,27,2020-03-28 12:14:55.407235+00,,t,t,2020-03-28 12:14:46.12831+00,2020-03-28 12:15:00.939617+00,f,t,f,
6939,f,t,12,9,123,14,25,2020-03-28 10:52:47.138427+00,2020-03-28 07:19:21.813723+00,t,t,2020-03-28 10:52:38.729867+00,2020-03-28 10:52:54.051824+00,f,t,f,
6944,f,f,60,14,123,15,8,2020-03-28 09:32:38.66938+00,,t,t,2020-03-28 09:32:32.96108+00,2020-03-28 09:32:43.919771+00,f,t,f,
6948,f,f,79,18,123,15,24,2020-03-28 10:07:58.425798+00,,f,t,2020-03-28 12:39:23.642073+00,,f,t,f,
6951,f,f,91,21,123,15,26,2020-03-28 09:33:27.537422+00,,f,t,2020-03-28 09:33:19.511184+00,,f,t,f,
6938,f,t,2,8,123,14,5,2020-03-28 10:25:38.418147+00,2020-03-28 07:25:36.442865+00,t,t,2020-03-28 11:15:40.232241+00,2020-03-28 10:25:43.767945+00,f,t,f,
6960,f,f,133,30,123,15,21,2020-03-28 09:36:38.593246+00,,f,t,2020-03-28 12:39:32.990207+00,,f,t,f,
6934,f,f,23,4,123,15,3,2020-03-28 11:16:36.108664+00,,t,t,2020-03-28 11:16:23.710425+00,2020-03-28 11:16:42.881482+00,f,t,f,
6936,f,f,32,6,123,15,23,2020-03-28 10:08:55.398958+00,,f,t,2020-03-28 10:08:47.957988+00,,f,t,f,
6959,f,f,127,29,123,15,11,,,f,t,2020-03-28 12:40:12.447452+00,,f,f,f,
6958,f,f,125,28,123,15,10,2020-03-28 09:44:06.234581+00,,f,t,2020-03-28 09:43:59.734474+00,,f,t,f,
6952,f,f,98,22,123,15,32,,,f,t,2020-03-28 12:40:53.29993+00,,f,f,f,
6953,f,f,102,23,123,15,15,2020-03-28 09:33:58.564447+00,,t,t,2020-03-28 12:41:01.27829+00,2020-03-28 09:34:04.282387+00,f,t,f,
6954,f,f,108,24,123,15,4,2020-03-28 12:41:14.672243+00,,t,t,2020-03-28 12:41:09.290929+00,2020-03-28 12:41:22.187009+00,f,t,f,
6955,f,f,110,25,123,15,9,2020-03-28 12:48:05.180061+00,,t,t,2020-03-28 12:47:54.126776+00,2020-03-28 12:48:10.838127+00,f,t,f,
6966,f,f,5,1,135,15,24,,,f,f,,,f,f,f,
6967,f,f,10,2,135,15,21,,,f,f,,,f,f,f,
6968,f,f,16,3,135,15,22,,,f,f,,,f,f,f,
6969,f,f,26,4,135,15,26,,,f,f,,,f,f,f,
6970,f,f,27,5,135,15,14,,,f,f,,,f,f,f,
6971,f,f,35,6,135,15,25,,,f,f,,,f,f,f,
6972,f,f,36,7,135,15,2,,,f,f,,,f,f,f,
6973,f,f,7,8,135,14,31,,,f,f,,,f,f,f,
6979,f,t,58,14,135,15,8,2020-03-28 06:42:25.430519+00,2020-03-28 06:42:42.753866+00,f,t,2020-03-28 06:39:11.481048+00,,f,t,f,
6987,f,t,94,22,135,15,19,2020-03-28 10:59:47.386802+00,2020-03-28 10:59:54.787997+00,f,t,2020-03-28 10:59:32.38665+00,,f,t,f,
6974,f,f,13,9,135,14,3,,,f,f,,,f,f,f,
6975,f,f,38,10,135,15,10,,,f,f,,,f,f,f,
6976,f,f,44,11,135,15,28,,,f,f,,,f,f,f,
6994,f,t,128,29,135,15,30,2020-03-28 12:58:34.247138+00,2020-03-28 12:58:42.336072+00,f,t,2020-03-28 12:58:22.892358+00,,f,t,f,
6977,f,f,48,12,135,15,7,,,f,f,,,f,f,f,
6995,t,t,134,30,135,15,20,2020-03-28 13:12:24.844786+00,2020-03-28 13:12:35.327896+00,f,t,2020-03-28 13:12:10.618287+00,,t,t,f,
6978,f,f,53,13,135,15,32,,,f,f,,,f,f,f,
6980,f,f,70,15,135,15,27,,,f,f,,,f,f,f,
6981,f,f,71,16,135,15,11,,,f,f,,,f,f,f,
6982,f,f,72,17,135,15,13,,,f,f,,,f,f,f,
6983,f,f,83,18,135,15,17,,,f,f,,,f,f,f,
6984,f,f,84,19,135,15,18,,,f,f,,,f,f,f,
6985,f,f,,20,135,,,,,f,f,,,f,f,f,
6986,f,f,91,21,135,15,1,,,f,f,,,f,f,f,
6988,f,f,101,23,135,15,34,,,f,f,,,f,f,f,
6989,f,f,104,24,135,15,9,,,f,f,,,f,f,f,
6990,f,f,112,25,135,15,6,,,f,f,,,f,f,f,
6991,f,f,119,26,135,15,16,,,f,f,,,f,f,f,
6992,f,f,120,27,135,15,5,,,f,f,,,f,f,f,
6993,f,f,125,28,135,15,33,,,f,f,,,f,f,f,
6996,f,f,140,31,135,15,23,,,f,f,,,f,f,f,
6997,f,f,27,32,135,14,15,,,f,f,,,f,f,f,
6998,f,f,145,33,135,15,4,,,f,f,,,f,f,f,
6999,f,f,154,34,135,15,29,,,f,f,,,f,f,f,
7000,f,f,21,35,135,14,12,,,f,f,,,f,f,f,
7001,f,f,3,1,151,15,9,,,f,f,,,f,f,f,
7002,f,f,11,2,151,15,29,,,f,f,,,f,f,f,
7003,f,f,20,3,151,15,26,,,f,f,,,f,f,f,
7004,f,f,26,4,151,15,3,,,f,f,,,f,f,f,
7005,f,f,30,5,151,15,1,,,f,f,,,f,f,f,
7006,f,f,32,6,151,15,18,,,f,f,,,f,f,f,
7007,f,f,36,7,151,15,16,,,f,f,,,f,f,f,
7008,f,f,7,8,151,14,33,,,f,f,,,f,f,f,
7009,f,f,15,9,151,14,8,,,f,f,,,f,f,f,
7010,f,f,38,10,151,15,31,,,f,f,,,f,f,f,
7011,f,f,46,11,151,15,17,,,f,f,,,f,f,f,
7012,f,f,49,12,151,15,13,,,f,f,,,f,f,f,
7013,f,f,55,13,151,15,20,,,f,f,,,f,f,f,
7029,f,f,128,29,151,15,5,2020-03-28 08:05:19.083396+00,,t,t,2020-03-28 08:05:12.397943+00,2020-03-28 08:05:45.920205+00,f,t,f,
7014,f,f,57,14,151,15,7,,,f,f,,,f,f,f,
7020,f,f,,20,151,,,,,f,t,2020-03-28 10:01:14.738714+00,,t,f,f,
7015,f,f,65,15,151,15,22,,,f,f,,,f,f,f,
7024,f,t,105,24,151,15,14,2020-03-28 06:44:47.521276+00,2020-03-28 06:45:03.288868+00,t,t,2020-03-28 06:44:22.60273+00,2020-03-28 07:20:33.510045+00,f,t,f,
7016,f,f,71,16,151,15,11,,,f,f,,,f,f,f,
7017,f,f,72,17,151,15,21,,,f,f,,,f,f,f,
7026,f,t,115,26,151,15,24,2020-03-28 07:22:21.026677+00,2020-03-28 07:22:27.824113+00,f,t,2020-03-28 07:22:11.321601+00,,f,t,f,
7018,f,f,78,18,151,15,10,,,f,f,,,f,f,f,
7019,f,f,88,19,151,15,25,,,f,f,,,f,f,f,
7021,f,f,91,21,151,15,23,,,f,f,,,f,f,f,
7027,f,t,124,27,151,15,34,2020-03-28 07:56:56.626589+00,2020-03-28 07:57:05.006503+00,t,t,2020-03-28 07:56:50.2534+00,2020-03-28 08:02:06.470025+00,f,t,f,
7022,f,f,96,22,151,15,32,,,f,f,,,f,f,f,
7023,f,f,103,23,151,15,30,,,f,f,,,f,f,f,
7030,f,t,131,30,151,15,2,2020-03-28 08:03:13.469162+00,2020-03-28 08:03:20.91131+00,t,t,2020-03-28 08:03:03.606603+00,2020-03-28 08:04:17.513533+00,f,t,f,
7025,f,f,114,25,151,15,4,,,f,f,,,f,f,f,
7028,f,f,125,28,151,15,27,,,f,f,,,f,f,f,
7031,f,f,143,31,151,15,28,,,f,f,,,f,f,f,
7032,f,f,25,32,151,14,19,,,f,f,,,f,f,f,
7033,f,f,149,33,151,15,6,,,f,f,,,f,f,f,
7034,f,f,154,34,151,15,15,,,f,f,,,f,f,f,
7035,f,f,21,35,151,14,12,,,f,f,,,f,f,f,
7036,f,f,4,1,163,15,8,,,f,f,,,f,f,f,
7037,f,f,8,2,163,15,25,,,f,f,,,f,f,f,
7038,f,f,14,3,163,15,33,,,f,f,,,f,f,f,
7039,f,f,24,4,163,15,17,,,f,f,,,f,f,f,
7040,f,f,29,5,163,15,19,,,f,f,,,f,f,f,
7041,f,f,33,6,163,15,32,,,f,f,,,f,f,f,
7042,f,f,36,7,163,15,9,,,f,f,,,f,f,f,
7043,f,f,1,8,163,14,28,,,f,f,,,f,f,f,
7044,f,f,16,9,163,14,13,,,f,f,,,f,f,f,
7045,f,f,40,10,163,15,16,,,f,f,,,f,f,f,
7046,f,f,46,11,163,15,21,,,f,f,,,f,f,f,
7047,f,f,50,12,163,15,10,,,f,f,,,f,f,f,
7048,f,f,55,13,163,15,27,,,f,f,,,f,f,f,
7049,f,f,57,14,163,15,30,,,f,f,,,f,f,f,
7050,f,f,69,15,163,15,7,,,f,f,,,f,f,f,
7051,f,f,71,16,163,15,23,,,f,f,,,f,f,f,
7052,f,f,75,17,163,15,1,,,f,f,,,f,f,f,
7053,f,f,80,18,163,15,11,,,f,f,,,f,f,f,
7054,f,f,87,19,163,15,14,,,f,f,,,f,f,f,
7055,f,f,,20,163,,,,,f,f,,,f,f,f,
7057,f,t,95,22,163,15,20,2020-03-28 07:50:59.798183+00,2020-03-28 07:51:32.629413+00,f,t,2020-03-28 07:50:37.503919+00,,f,t,f,
7056,t,t,89,21,163,15,2,2020-03-28 08:59:07.068472+00,2020-03-28 08:59:23.809467+00,f,t,2020-03-28 08:58:57.330805+00,,t,t,f,
7058,f,t,102,23,163,15,3,2020-03-28 06:41:22.467042+00,2020-03-28 06:42:39.040802+00,t,t,2020-03-28 06:40:59.436423+00,2020-03-28 07:42:45.455327+00,f,t,f,
7059,f,f,107,24,163,15,12,,,f,f,,,f,f,f,
7060,f,f,109,25,163,15,4,,,f,f,,,f,f,f,
7061,f,f,118,26,163,15,34,,,f,f,,,f,f,f,
7062,f,f,120,27,163,15,22,,,f,f,,,f,f,f,
7063,f,f,125,28,163,15,31,,,f,f,,,f,f,f,
7064,f,f,126,29,163,15,26,,,f,f,,,f,f,f,
7065,f,f,133,30,163,15,29,,,f,f,,,f,f,f,
7066,f,f,142,31,163,15,6,,,f,f,,,f,f,f,
7067,f,f,24,32,163,14,18,,,f,f,,,f,f,f,
7068,f,f,148,33,163,15,24,,,f,f,,,f,f,f,
7069,f,f,150,34,163,15,5,,,f,f,,,f,f,f,
7070,f,f,19,35,163,14,15,,,f,f,,,f,f,f,
7071,f,f,3,1,160,15,9,,,f,f,,,f,f,f,
7072,f,f,11,2,160,15,32,,,f,f,,,f,f,f,
7073,f,f,18,3,160,15,29,,,f,f,,,f,f,f,
7074,f,f,22,4,160,15,8,,,f,f,,,f,f,f,
7075,f,f,28,5,160,15,17,,,f,f,,,f,f,f,
7076,f,f,33,6,160,15,33,,,f,f,,,f,f,f,
7077,f,f,36,7,160,15,6,,,f,f,,,f,f,f,
7078,f,f,5,8,160,14,30,,,f,f,,,f,f,f,
7079,f,f,16,9,160,14,31,,,f,f,,,f,f,f,
7080,f,f,40,10,160,15,21,,,f,f,,,f,f,f,
7081,f,f,46,11,160,15,23,,,f,f,,,f,f,f,
7082,f,f,51,12,160,15,19,,,f,f,,,f,f,f,
7083,f,f,54,13,160,15,18,,,f,f,,,f,f,f,
7084,f,f,57,14,160,15,7,,,f,f,,,f,f,f,
7085,f,f,68,15,160,15,13,,,f,f,,,f,f,f,
7086,f,f,71,16,160,15,3,,,f,f,,,f,f,f,
7087,f,f,76,17,160,15,34,,,f,f,,,f,f,f,
7088,f,f,81,18,160,15,24,,,f,f,,,f,f,f,
7089,f,f,88,19,160,15,20,,,f,f,,,f,f,f,
7090,f,f,,20,160,,,,,f,f,,,f,f,f,
7091,f,f,93,21,160,15,14,,,f,f,,,f,f,f,
7092,f,f,95,22,160,15,11,,,f,f,,,f,f,f,
7093,f,f,103,23,160,15,26,,,f,f,,,f,f,f,
7094,f,f,107,24,160,15,12,,,f,f,,,f,f,f,
7095,f,f,109,25,160,15,10,,,f,f,,,f,f,f,
7103,f,t,144,33,160,15,4,2020-03-28 07:31:17.096104+00,2020-03-28 07:31:25.684376+00,f,t,2020-03-28 07:30:53.650338+00,,f,t,f,
7096,f,f,118,26,160,15,28,,,f,f,,,f,f,f,
7097,f,f,121,27,160,15,2,,,f,f,,,f,f,f,
7102,f,t,30,32,160,14,16,2020-03-28 06:43:15.526066+00,2020-03-28 06:43:29.720432+00,f,t,2020-03-28 06:42:40.442184+00,,f,t,f,
7105,t,t,21,35,160,14,27,2020-03-28 13:14:57.353699+00,2020-03-28 13:16:19.654203+00,f,t,2020-03-28 13:14:39.287885+00,,t,t,f,
7098,f,f,125,28,160,15,25,,,f,f,,,f,f,f,
7099,f,f,130,29,160,15,15,,,f,f,,,f,f,f,
7100,f,f,136,30,160,15,22,,,f,f,,,f,f,f,
7101,f,f,143,31,160,15,5,,,f,f,,,f,f,f,
7104,f,f,150,34,160,15,1,,,f,f,,,f,f,f,
7106,f,f,7,1,152,15,23,,,f,f,,,f,f,f,
7107,f,f,9,2,152,15,18,,,f,f,,,f,f,f,
7108,f,f,13,3,152,15,7,,,f,f,,,f,f,f,
7109,f,f,21,4,152,15,24,,,f,f,,,f,f,f,
7110,f,f,30,5,152,15,14,,,f,f,,,f,f,f,
7111,f,f,35,6,152,15,27,,,f,f,,,f,f,f,
7112,f,f,36,7,152,15,11,,,f,f,,,f,f,f,
7113,f,f,2,8,152,14,31,,,f,f,,,f,f,f,
7114,f,f,14,9,152,14,25,,,f,f,,,f,f,f,
7115,f,f,39,10,152,15,16,,,f,f,,,f,f,f,
7116,f,f,44,11,152,15,5,,,f,f,,,f,f,f,
7117,f,f,51,12,152,15,34,,,f,f,,,f,f,f,
7118,f,f,54,13,152,15,29,,,f,f,,,f,f,f,
7119,f,f,59,14,152,15,3,,,f,f,,,f,f,f,
7120,f,f,66,15,152,15,2,,,f,f,,,f,f,f,
7121,f,f,71,16,152,15,28,,,f,f,,,f,f,f,
7122,f,f,73,17,152,15,8,,,f,f,,,f,f,f,
7123,f,f,82,18,152,15,32,,,f,f,,,f,f,f,
7124,f,f,85,19,152,15,20,,,f,f,,,f,f,f,
7125,f,f,,20,152,,,,,f,f,,,f,f,f,
7126,f,f,90,21,152,15,17,,,f,f,,,f,f,f,
7127,f,f,97,22,152,15,1,,,f,f,,,f,f,f,
7128,f,f,99,23,152,15,6,,,f,f,,,f,f,f,
7129,f,f,106,24,152,15,10,,,f,f,,,f,f,f,
7130,f,f,114,25,152,15,9,,,f,f,,,f,f,f,
7131,f,f,118,26,152,15,15,,,f,f,,,f,f,f,
7132,f,f,120,27,152,15,12,,,f,f,,,f,f,f,
7133,f,f,125,28,152,15,21,,,f,f,,,f,f,f,
7134,f,f,129,29,152,15,13,,,f,f,,,f,f,f,
7135,f,f,131,30,152,15,22,,,f,f,,,f,f,f,
7136,f,f,139,31,152,15,19,,,f,f,,,f,f,f,
7137,f,f,30,32,152,14,33,,,f,f,,,f,f,f,
7146,f,t,32,6,150,15,22,2020-03-28 06:46:39.8284+00,2020-03-28 06:48:32.290625+00,f,t,2020-03-28 06:46:18.652143+00,,f,t,f,
7138,f,f,148,33,152,15,30,,,f,f,,,f,f,f,
7139,f,f,151,34,152,15,4,,,f,f,,,f,f,f,
7159,f,t,87,19,150,15,9,2020-03-28 07:32:51.79391+00,2020-03-28 07:33:01.177252+00,f,t,2020-03-28 07:32:14.599363+00,,f,t,f,
7140,f,f,21,35,152,14,26,,,f,f,,,f,f,f,
7141,f,f,3,1,150,15,28,,,f,f,,,f,f,f,
7142,f,f,8,2,150,15,20,,,f,f,,,f,f,f,
7145,f,t,28,5,150,15,12,2020-03-28 08:10:34.08064+00,2020-03-28 08:11:44.218857+00,t,t,2020-03-28 08:09:30.644186+00,2020-03-28 08:11:33.792781+00,f,t,f,
7143,f,f,19,3,150,15,15,,,f,f,,,f,f,f,
7144,f,f,24,4,150,15,33,,,f,f,,,f,f,f,
7158,f,t,77,18,150,15,30,2020-03-28 08:20:15.011756+00,2020-03-28 08:20:35.200116+00,t,t,2020-03-28 08:19:54.406183+00,2020-03-28 08:20:27.745123+00,f,t,f,
7171,t,f,143,31,150,15,25,2020-03-28 08:36:17.630165+00,,f,t,2020-03-28 08:35:31.644588+00,,t,t,f,
7147,f,f,36,7,150,15,21,,,f,f,,,f,f,f,
7148,f,f,3,8,150,14,4,,,f,f,,,f,f,f,
7149,f,f,12,9,150,14,1,,,f,f,,,f,f,f,
7150,f,f,40,10,150,15,3,,,f,f,,,f,f,f,
7151,f,f,44,11,150,15,34,,,f,f,,,f,f,f,
7152,f,f,49,12,150,15,32,,,f,f,,,f,f,f,
7153,f,f,56,13,150,15,13,,,f,f,,,f,f,f,
7154,f,f,63,14,150,15,24,,,f,f,,,f,f,f,
7155,f,f,66,15,150,15,31,,,f,f,,,f,f,f,
7156,f,f,71,16,150,15,19,,,f,f,,,f,f,f,
7157,f,f,72,17,150,15,2,,,f,f,,,f,f,f,
7160,f,f,,20,150,,,,,f,f,,,f,f,f,
7161,f,f,93,21,150,15,6,,,f,f,,,f,f,f,
7162,f,f,95,22,150,15,23,,,f,f,,,f,f,f,
7163,f,f,100,23,150,15,29,,,f,f,,,f,f,f,
7164,f,f,104,24,150,15,5,,,f,f,,,f,f,f,
7165,f,f,113,25,150,15,18,,,f,f,,,f,f,f,
7166,f,f,119,26,150,15,14,,,f,f,,,f,f,f,
7167,f,f,120,27,150,15,7,,,f,f,,,f,f,f,
7168,f,f,125,28,150,15,17,,,f,f,,,f,f,f,
7169,f,f,126,29,150,15,27,,,f,f,,,f,f,f,
7170,f,f,131,30,150,15,26,,,f,f,,,f,f,f,
7172,f,f,26,32,150,14,11,,,f,f,,,f,f,f,
7173,f,f,148,33,150,15,10,,,f,f,,,f,f,f,
7174,f,f,155,34,150,15,8,,,f,f,,,f,f,f,
7175,f,f,18,35,150,14,16,,,f,f,,,f,f,f,
7176,f,f,3,1,155,15,11,,,f,f,,,f,f,f,
7177,f,f,9,2,155,15,21,,,f,f,,,f,f,f,
7178,f,f,16,3,155,15,28,,,f,f,,,f,f,f,
7185,f,t,38,10,155,15,19,2020-03-28 13:09:52.154293+00,2020-03-28 13:10:29.421462+00,f,t,2020-03-28 13:08:01.160109+00,,f,t,f,
7179,f,f,21,4,155,15,22,,,f,f,,,f,f,f,
7212,f,t,10,2,165,15,1,2020-03-28 07:06:54.90154+00,2020-03-28 07:07:03.480927+00,t,t,2020-03-28 07:06:31.488901+00,2020-03-28 07:28:14.378538+00,f,t,f,
7180,f,f,30,5,155,15,32,,,f,f,,,f,f,f,
7181,f,f,33,6,155,15,13,,,f,f,,,f,f,f,
7214,f,t,24,4,165,15,25,2020-03-28 07:29:37.734983+00,2020-03-28 07:29:50.420143+00,t,t,2020-03-28 07:29:31.09872+00,2020-03-28 07:42:38.368887+00,f,t,f,
7182,f,f,36,7,155,15,30,,,f,f,,,f,f,f,
7184,f,t,14,9,155,14,16,2020-03-28 14:05:50.195739+00,2020-03-28 14:06:13.015201+00,t,t,2020-03-28 14:04:57.586728+00,2020-03-28 14:06:00.56746+00,f,t,f,
7217,f,t,36,7,165,15,29,2020-03-28 07:43:54.88413+00,2020-03-28 07:44:24.58617+00,t,t,2020-03-28 07:43:45.68844+00,2020-03-28 07:44:13.415861+00,f,t,f,
7183,t,t,1,8,155,14,23,2020-03-28 14:23:55.036029+00,2020-03-28 14:24:09.720581+00,t,t,2020-03-28 14:18:59.625355+00,2020-03-28 14:24:03.233661+00,t,t,f,
7186,f,f,45,11,155,15,25,,,f,f,,,f,f,f,
7187,f,f,51,12,155,15,6,,,f,f,,,f,f,f,
7188,f,f,54,13,155,15,31,,,f,f,,,f,f,f,
7189,f,f,60,14,155,15,24,,,f,f,,,f,f,f,
7190,f,f,70,15,155,15,7,,,f,f,,,f,f,f,
7191,f,f,71,16,155,15,10,,,f,f,,,f,f,f,
7192,f,f,76,17,155,15,9,,,f,f,,,f,f,f,
7193,f,f,77,18,155,15,34,,,f,f,,,f,f,f,
7194,f,f,85,19,155,15,29,,,f,f,,,f,f,f,
7195,f,f,,20,155,,,,,f,f,,,f,f,f,
7196,f,f,89,21,155,15,17,,,f,f,,,f,f,f,
7197,f,f,95,22,155,15,8,,,f,f,,,f,f,f,
7198,f,f,102,23,155,15,5,,,f,f,,,f,f,f,
7199,f,f,107,24,155,15,14,,,f,f,,,f,f,f,
7200,f,f,113,25,155,15,18,,,f,f,,,f,f,f,
7201,f,f,119,26,155,15,27,,,f,f,,,f,f,f,
